Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,btts,over_2_5,result,home_form,away_form,h2h_wins,home_avg_gs,home_avg_gc,away_avg_gs,away_avg_gc,form_diff,gs_diff,gc_diff
2021-01-30,Valencia,Elche,1,0,H,0,0,0,5,2,0,1.0,1.4,0.8,1.8,3,0.19999999999999996,-0.40000000000000013
2021-01-30,Villarreal,Sociedad,1,1,D,1,0,1,8,5,2,1.6,1.0,1.2,1.6,3,0.40000000000000013,-0.6000000000000001
2021-01-31,Getafe,Alaves,0,0,D,0,0,1,6,1,1,1.0,1.6,1.0,2.4,5,0.0,-0.7999999999999998
2021-01-31,Cadiz,Ath Madrid,2,4,A,1,1,2,6,15,0,1.2,1.4,2.0,0.6,-9,-0.8,0.7999999999999999
2021-01-31,Granada,Celta,0,0,D,0,0,1,4,4,1,1.0,2.2,0.8,2.0,0,0.19999999999999996,0.20000000000000018
2021-01-31,Barcelona,Ath Bilbao,2,1,H,1,1,0,13,7,2,2.2,0.6,1.8,1.2,6,0.40000000000000013,-0.6
2021-02-01,Betis,Osasuna,1,0,H,0,0,0,8,6,4,2.0,1.6,1.0,1.0,2,1.0,0.6000000000000001
2021-02-05,Alaves,Valladolid,1,0,H,0,0,0,1,5,3,0.8,2.2,1.2,1.6,-4,-0.3999999999999999,0.6000000000000001
2021-02-06,Elche,Villarreal,2,2,D,1,1,1,1,9,0,0.6,1.8,1.8,0.8,-8,-1.2000000000000002,1.0
2021-02-06,Sevilla,Getafe,3,0,H,0,1,0,12,7,3,2.0,1.0,1.0,1.4,5,1.0,-0.3999999999999999
2021-02-06,Levante,Granada,2,2,D,1,1,1,8,5,1,1.8,1.6,1.0,1.8,3,0.8,-0.19999999999999996
2021-02-06,Huesca,Real Madrid,1,2,A,1,1,2,4,8,0,0.6,1.0,1.6,0.8,-4,-1.0,0.19999999999999996
2021-02-07,Sociedad,Cadiz,4,1,H,1,1,0,6,5,1,1.4,1.4,1.6,2.2,1,-0.20000000000000018,-0.8000000000000003
2021-02-07,Ath Bilbao,Valencia,1,1,D,1,0,1,6,8,1,1.8,1.4,1.0,1.0,-2,0.8,0.3999999999999999
2021-02-07,Osasuna,Eibar,2,1,H,1,1,0,5,4,2,0.8,1.0,1.0,1.4,1,-0.19999999999999996,-0.3999999999999999
2021-02-07,Betis,Barcelona,2,3,A,1,1,2,11,15,1,1.6,0.8,2.4,0.6,-4,-0.7999999999999998,0.20000000000000007
2021-02-08,Ath Madrid,Celta,2,2,D,1,1,1,15,2,2,2.6,1.0,0.4,1.8,13,2.2,-0.8
2021-02-09,Real Madrid,Getafe,2,0,H,0,0,0,10,7,4,1.8,0.8,1.0,1.8,3,0.8,-1.0
2021-02-12,Celta,Elche,3,1,H,1,1,0,3,2,0,0.8,1.8,1.0,2.0,1,-0.19999999999999996,-0.19999999999999996
2021-02-13,Granada,Ath Madrid,1,2,A,1,1,2,6,13,0,1.4,1.4,2.6,1.2,-7,-1.2000000000000002,0.19999999999999996
2021-02-13,Sevilla,Huesca,1,0,H,0,0,0,12,4,2,2.0,0.6,0.8,1.2,8,1.2,-0.6
2021-02-13,Eibar,Valladolid,1,1,D,1,0,1,1,2,2,0.8,1.8,1.0,1.8,-1,-0.19999999999999996,0.0
2021-02-13,Barcelona,Alaves,5,1,H,1,1,0,15,4,4,2.8,1.0,0.8,1.8,11,1.9999999999999998,-0.8
2021-02-14,Villarreal,Betis,1,2,A,1,1,2,7,10,3,1.8,1.0,1.8,1.2,-3,0.0,-0.19999999999999996
2021-02-14,Levante,Osasuna,0,1,A,0,0,2,9,7,1,2.0,1.6,1.2,1.2,2,0.8,0.40000000000000013
2021-02-14,Real Madrid,Valencia,2,0,H,0,0,0,10,8,2,1.8,0.8,1.0,1.0,2,0.8,-0.19999999999999996
2021-02-14,Getafe,Sociedad,0,1,A,0,0,2,4,6,3,0.4,2.0,2.0,1.6,-2,-1.6,0.3999999999999999
2021-02-15,Cadiz,Ath Bilbao,0,4,A,0,1,2,4,7,1,1.6,2.8,2.0,1.4,-3,-0.3999999999999999,1.4
2021-02-17,Levante,Ath Madrid,1,1,D,1,0,1,6,13,0,1.6,1.6,2.6,1.4,-7,-1.0,0.20000000000000018
2021-02-19,Betis,Getafe,1,0,H,0,0,0,10,1,0,1.8,1.4,0.2,2.2,9,1.6,-0.8000000000000003
2021-02-20,Elche,Eibar,1,0,H,0,0,0,2,2,1,1.0,2.0,0.8,1.6,0,0.19999999999999996,0.3999999999999999
2021-02-20,Ath Madrid,Levante,0,2,A,0,0,2,11,6,3,2.4,1.4,1.4,1.4,5,1.0,0.0
2021-02-20,Valencia,Celta,2,0,H,0,0,0,5,6,2,0.8,1.4,1.4,1.2,-1,-0.5999999999999999,0.19999999999999996
2021-02-20,Valladolid,Real Madrid,0,1,A,0,0,2,3,12,0,1.2,1.8,2.2,0.8,-9,-1.0000000000000002,1.0
2021-02-21,Barcelona,Cadiz,1,1,D,1,0,1,15,1,0,3.2,0.8,1.0,3.4,14,2.2,-2.5999999999999996
2021-02-21,Sociedad,Alaves,4,0,H,0,1,0,8,4,2,2.0,1.4,0.8,2.2,4,1.2,-0.8000000000000003
2021-02-21,Huesca,Granada,3,2,H,1,1,0,4,3,0,0.8,1.0,1.2,1.8,1,-0.3999999999999999,-0.8
2021-02-21,Ath Bilbao,Villarreal,1,1,D,1,0,1,7,4,1,2.6,1.4,1.2,1.4,3,1.4000000000000001,0.0
2021-02-22,Osasuna,Sevilla,0,2,A,0,0,2,10,15,0,1.4,0.8,2.2,0.2,-5,-0.8000000000000003,0.6000000000000001
2021-02-24,Barcelona,Elche,3,0,H,0,1,0,13,4,1,2.6,1.0,0.8,1.6,9,1.8,-0.6000000000000001
2021-02-26,Levante,Ath Bilbao,1,1,D,1,0,1,8,8,1,1.4,1.0,2.4,1.0,0,-1.0,0.0
2021-02-27,Eibar,Huesca,1,1,D,1,0,1,2,7,0,0.6,1.4,1.4,1.2,-5,-0.7999999999999999,0.19999999999999996
2021-02-27,Sevilla,Barcelona,0,2,A,0,0,2,15,13,0,2.2,0.0,2.8,1.0,2,-0.5999999999999996,-1.0
2021-02-27,Alaves,Osasuna,0,1,A,0,0,2,4,9,1,0.6,2.6,1.2,1.0,-5,-0.6,1.6
2021-02-27,Getafe,Valencia,3,0,H,0,1,0,1,7,1,0.0,1.4,1.0,1.2,-6,-1.0,0.19999999999999996
2021-02-28,Celta,Valladolid,1,1,D,1,0,1,6,2,0,1.2,1.2,0.8,1.6,4,0.3999999999999999,-0.40000000000000013
2021-02-28,Cadiz,Betis,0,1,A,0,0,2,1,10,0,0.8,3.2,1.6,1.2,-9,-0.8,2.0
2021-02-28,Granada,Elche,2,1,H,1,1,0,2,4,1,1.2,2.0,0.8,1.8,-2,0.3999999999999999,0.19999999999999996
2021-02-28,Villarreal,Ath Madrid,0,2,A,0,0,2,4,8,0,1.0,1.2,1.8,1.6,-4,-0.8,-0.40000000000000013
2021-03-01,Real Madrid,Sociedad,1,1,D,1,0,1,12,11,2,1.6,0.6,2.4,0.8,1,-0.7999999999999998,-0.20000000000000007
2021-03-05,Valencia,Villarreal,2,1,H,1,1,0,7,3,2,0.8,1.2,1.0,1.6,4,-0.19999999999999996,-0.40000000000000013
2021-03-06,Valladolid,Getafe,2,1,H,1,1,0,2,3,1,0.6,1.4,0.6,1.4,-1,0.0,0.0
2021-03-06,Elche,Sevilla,2,1,H,1,1,0,4,12,0,1.0,2.0,1.6,0.4,-8,-0.6000000000000001,1.6
2021-03-06,Cadiz,Eibar,1,0,H,0,0,0,1,2,1,0.8,2.8,0.6,1.4,-1,0.20000000000000007,1.4
2021-03-06,Osasuna,Barcelona,0,2,A,0,0,2,9,13,1,0.8,0.8,2.8,0.8,-4,-1.9999999999999998,0.0
2021-03-07,Ath Bilbao,Granada,2,1,H,1,1,0,6,5,3,1.6,1.0,1.4,1.6,1,0.20000000000000018,-0.6000000000000001
2021-03-07,Sociedad,Levante,1,0,H,0,0,0,11,6,1,2.2,0.6,1.2,1.0,5,1.0000000000000002,-0.4
2021-03-07,Huesca,Celta,3,4,A,1,1,2,7,6,0,1.6,1.4,1.2,1.2,1,0.40000000000000013,0.19999999999999996
2021-03-07,Ath Madrid,Real Madrid,1,1,D,1,0,1,8,13,0,1.4,1.2,1.6,0.4,-5,-0.20000000000000018,0.7999999999999999
2021-03-08,Betis,Alaves,3,2,H,1,1,0,12,4,1,1.4,0.8,0.4,2.0,8,0.9999999999999999,-1.2
2021-03-10,Ath Madrid,Ath Bilbao,2,1,H,1,1,0,8,9,3,1.2,1.0,1.8,0.8,-1,-0.6000000000000001,0.19999999999999996
2021-03-12,Levante,Valencia,1,0,H,0,0,0,5,7,0,0.8,0.8,1.0,1.4,-2,-0.19999999999999996,-0.5999999999999999
2021-03-13,Alaves,Cadiz,1,1,D,1,0,1,3,4,0,0.8,2.6,0.6,2.0,-1,0.20000000000000007,0.6000000000000001
2021-03-13,Real Madrid,Elche,2,1,H,1,1,0,11,6,0,1.4,0.4,1.0,1.8,5,0.3999999999999999,-1.4
2021-03-13,Osasuna,Valladolid,0,0,D,0,0,1,9,5,0,0.8,1.0,0.8,1.0,4,0.0,0.0
2021-03-13,Getafe,Ath Madrid,0,0,D,0,0,1,3,8,0,0.8,1.2,1.2,1.0,-5,-0.3999999999999999,0.19999999999999996
2021-03-14,Sevilla,Betis,1,0,H,0,0,0,9,12,3,1.4,0.8,1.8,1.2,-3,-0.40000000000000013,-0.3999999999999999
2021-03-14,Celta,Ath Bilbao,0,0,D,0,0,1,8,8,2,2.0,1.8,1.8,1.0,0,0.19999999999999996,0.8
2021-03-14,Granada,Sociedad,1,0,H,0,0,0,4,13,1,1.6,2.0,2.2,0.4,-9,-0.6000000000000001,1.6
2021-03-14,Eibar,Villarreal,1,3,A,1,1,2,2,2,1,0.6,1.2,1.0,1.8,0,-0.4,-0.6000000000000001
2021-03-15,Barcelona,Huesca,4,1,H,1,1,0,13,4,2,2.6,0.4,1.6,2.0,9,1.0,-1.6
2021-03-17,Sevilla,Elche,2,0,H,0,0,0,9,6,0,1.0,0.8,1.0,1.6,3,0.0,-0.8
2021-03-19,Betis,Levante,2,0,H,0,0,0,12,8,1,1.4,0.8,1.0,0.6,4,0.3999999999999999,0.20000000000000007
2021-03-20,Ath Bilbao,Eibar,1,1,D,1,0,1,6,2,2,1.0,1.0,0.6,1.4,4,0.4,-0.3999999999999999
2021-03-20,Celta,Real Madrid,1,3,A,1,1,2,8,11,0,1.6,1.4,1.4,0.6,-3,0.20000000000000018,0.7999999999999999
2021-03-20,Huesca,Osasuna,0,0,D,0,0,1,4,7,0,1.6,2.4,0.4,0.8,-3,1.2000000000000002,1.5999999999999999
2021-03-20,Valladolid,Sevilla,1,1,D,1,0,1,6,9,0,0.8,0.8,1.2,0.8,-3,-0.3999999999999999,0.0
2021-03-21,Getafe,Elche,1,1,D,1,0,1,4,3,1,0.8,0.8,0.8,2.0,1,0.0,-1.2
2021-03-21,Valencia,Granada,2,1,H,1,1,0,6,6,2,0.8,1.4,1.4,1.6,0,-0.5999999999999999,-0.20000000000000018
2021-03-21,Villarreal,Cadiz,2,1,H,1,1,0,4,5,0,1.2,1.6,0.6,1.4,-1,0.6,0.20000000000000018
2021-03-21,Ath Madrid,Alaves,1,0,H,0,0,0,8,1,4,1.0,0.8,0.8,2.8,7,0.19999999999999996,-1.9999999999999998
2021-03-21,Sociedad,Barcelona,1,6,A,1,1,2,10,13,0,1.4,0.4,2.4,0.4,-3,-1.0,0.0
2021-04-02,Levante,Huesca,0,2,A,0,0,2,7,5,0,0.8,0.8,1.6,2.2,2,-0.8,-1.4000000000000001
2021-04-03,Granada,Villarreal,0,3,A,0,1,2,6,7,0,1.4,1.6,1.4,1.4,-1,0.0,0.20000000000000018
2021-04-03,Real Madrid,Eibar,2,0,H,0,0,0,11,2,4,1.6,0.8,0.6,1.4,9,1.0,-0.5999999999999999
2021-04-03,Osasuna,Getafe,0,0,D,0,0,1,5,5,0,0.2,0.8,1.0,0.8,0,-0.8,0.0
2021-04-04,Sevilla,Ath Madrid,1,0,H,0,0,0,7,11,0,1.0,1.0,1.2,0.4,-4,-0.19999999999999996,0.6
2021-04-04,Cadiz,Valencia,2,1,H,1,1,0,5,9,0,0.8,1.0,1.2,1.2,-4,-0.3999999999999999,-0.19999999999999996
2021-04-04,Alaves,Celta,1,3,A,1,1,2,1,5,2,0.6,2.0,1.2,1.8,-4,-0.6,0.19999999999999996
2021-04-04,Elche,Betis,1,1,D,1,0,1,4,12,0,1.0,1.6,1.4,0.6,-8,-0.3999999999999999,1.0
2021-04-05,Barcelona,Valladolid,1,0,H,0,0,0,15,6,5,3.4,0.4,0.8,0.8,9,2.5999999999999996,-0.4
2021-04-07,Sociedad,Ath Bilbao,1,1,D,1,0,1,7,6,4,1.4,1.6,1.0,1.0,1,0.3999999999999999,0.6000000000000001
2021-04-09,Huesca,Elche,3,1,H,1,1,0,5,5,0,1.4,1.8,1.0,1.4,0,0.3999999999999999,0.40000000000000013
2021-04-10,Real Madrid,Barcelona,2,1,H,1,1,0,11,15,2,1.8,0.8,3.0,0.4,-4,-1.2,0.4
2021-04-10,Getafe,Cadiz,0,1,A,0,0,2,6,7,1,1.0,0.6,1.0,1.0,-1,0.0,-0.4
2021-04-10,Ath Bilbao,Alaves,0,0,D,0,0,1,6,1,1,1.0,1.0,0.8,1.8,5,0.19999999999999996,-0.8
2021-04-10,Eibar,Levante,0,1,A,0,0,2,2,4,1,0.6,1.6,0.4,1.2,-2,0.19999999999999996,0.40000000000000013
2021-04-11,Villarreal,Osasuna,1,2,A,1,1,2,9,6,4,1.8,1.2,0.2,0.4,3,1.6,0.7999999999999999
2021-04-11,Valencia,Sociedad,2,2,D,1,1,1,6,5,2,1.0,1.6,0.8,1.8,1,0.19999999999999996,-0.19999999999999996
2021-04-11,Valladolid,Granada,1,2,A,1,1,2,6,6,1,0.8,0.8,1.0,1.6,0,-0.19999999999999996,-0.8
2021-04-11,Betis,Ath Madrid,1,1,D,1,0,1,10,8,1,1.4,0.8,0.8,0.6,2,0.5999999999999999,0.20000000000000007
2021-04-12,Celta,Sevilla,3,4,A,1,1,2,8,10,2,1.8,1.6,1.2,0.6,-2,0.6000000000000001,1.0
2021-04-18,Getafe,Real Madrid,0,0,D,0,0,1,3,13,0,0.4,0.8,2.0,0.8,-10,-1.6,0.0
2021-04-18,Cadiz,Celta,0,0,D,0,0,1,10,7,0,1.2,0.8,2.2,2.2,3,-1.0000000000000002,-1.4000000000000001
2021-04-18,Levante,Villarreal,1,5,A,1,1,2,6,9,1,0.4,1.0,2.0,1.2,-3,-1.6,-0.19999999999999996
2021-04-18,Betis,Valencia,2,2,D,1,1,1,8,7,2,1.4,1.0,1.4,1.4,1,0.0,-0.3999999999999999
2021-04-18,Osasuna,Elche,2,0,H,0,0,0,6,2,0,0.4,0.6,0.8,1.8,4,-0.4,-1.2000000000000002
2021-04-18,Alaves,Huesca,1,0,H,0,0,0,2,7,2,0.8,1.6,1.8,1.8,-5,-1.0,-0.19999999999999996
2021-04-18,Sociedad,Sevilla,1,2,A,1,1,2,5,13,0,1.0,2.0,1.8,0.8,-8,-0.8,1.2
2021-04-18,Ath Madrid,Eibar,5,0,H,0,1,0,8,1,3,0.8,0.6,0.4,1.6,7,0.4,-1.0
2021-04-21,Levante,Sevilla,0,1,A,0,0,2,6,13,0,0.6,1.8,2.0,1.0,-7,-1.4,0.8
2021-04-21,Osasuna,Valencia,3,1,H,1,1,0,9,5,1,0.8,0.2,1.4,1.6,4,-0.5999999999999999,-1.4000000000000001
2021-04-21,Betis,Ath Bilbao,0,0,D,0,0,1,6,4,1,1.2,1.0,0.6,0.8,2,0.6,0.19999999999999996
2021-04-21,Alaves,Villarreal,2,1,H,1,1,0,5,12,2,0.6,1.0,2.8,1.0,-7,-2.1999999999999997,0.0
2021-04-21,Elche,Valladolid,1,1,D,1,0,1,2,5,0,0.6,1.8,0.8,1.0,-3,-0.20000000000000007,0.8
2021-04-21,Cadiz,Real Madrid,0,3,A,0,1,2,8,13,1,1.0,0.8,1.8,0.6,-5,-0.8,0.20000000000000007
2021-04-22,Ath Madrid,Huesca,2,0,H,0,0,0,8,7,2,1.4,0.4,1.2,1.2,1,0.19999999999999996,-0.7999999999999999
2021-04-22,Granada,Eibar,4,1,H,1,1,0,6,1,0,1.0,1.6,0.4,2.4,5,0.6,-0.7999999999999998
2021-04-22,Sociedad,Celta,2,1,H,1,1,0,2,5,3,1.0,2.4,1.4,1.6,-3,-0.3999999999999999,0.7999999999999998
2021-04-22,Barcelona,Getafe,5,2,H,1,1,0,12,4,4,2.8,0.8,0.2,0.4,8,2.5999999999999996,0.4
2021-04-24,Real Madrid,Betis,0,0,D,0,0,1,13,7,2,2.0,0.4,1.2,0.8,6,0.8,-0.4
2021-04-24,Valencia,Alaves,1,1,D,1,0,1,5,7,2,1.6,2.0,0.8,1.0,-2,0.8,1.0
2021-04-24,Elche,Levante,1,0,H,0,0,0,3,3,0,0.8,1.6,0.4,2.0,0,0.4,-0.3999999999999999
2021-04-24,Valladolid,Cadiz,1,1,D,1,0,1,3,7,0,0.6,1.0,0.8,1.2,-4,-0.20000000000000007,-0.19999999999999996
2021-04-25,Huesca,Getafe,0,2,A,0,0,2,7,3,0,1.0,0.8,0.6,1.4,4,0.4,-0.5999999999999999
2021-04-25,Villarreal,Barcelona,1,2,A,1,1,2,9,12,0,2.4,1.2,3.4,1.2,-3,-1.0,0.0
2021-04-25,Celta,Osasuna,2,1,H,1,1,0,4,11,1,1.6,2.0,1.4,0.4,-7,0.20000000000000018,1.6
2021-04-25,Sevilla,Granada,2,1,H,1,1,0,13,9,3,1.8,1.0,1.6,1.4,4,0.19999999999999996,-0.3999999999999999
2021-04-25,Ath Bilbao,Ath Madrid,2,1,H,1,1,0,5,10,1,0.4,0.4,1.8,0.4,-5,-1.4,0.0
2021-04-26,Eibar,Sociedad,0,1,A,0,0,2,1,5,1,0.4,2.6,1.4,2.4,-4,-0.9999999999999999,0.20000000000000018
2021-04-28,Ath Bilbao,Valladolid,2,2,D,1,1,1,7,3,1,0.8,0.6,0.8,1.2,4,0.0,-0.6
2021-04-29,Barcelona,Granada,1,2,A,1,1,2,12,6,4,3.0,1.2,1.6,1.8,6,1.4,-0.6000000000000001
2021-04-30,Celta,Levante,2,0,H,0,0,0,7,3,1,1.8,1.6,0.4,1.8,4,1.4,-0.19999999999999996
2021-05-01,Huesca,Sociedad,1,0,H,0,0,0,6,8,0,1.0,1.2,1.4,1.2,-2,-0.3999999999999999,0.0
2021-05-01,Real Madrid,Osasuna,2,0,H,0,0,0,11,10,4,1.4,0.2,1.6,0.8,1,-0.20000000000000018,-0.6000000000000001
2021-05-01,Eibar,Alaves,3,0,H,0,1,0,0,8,1,0.2,2.6,1.0,1.0,-8,-0.8,1.6
2021-05-01,Elche,Ath Madrid,0,1,A,0,0,2,5,7,0,0.8,1.4,1.8,0.8,-2,-1.0,0.5999999999999999
2021-05-02,Valladolid,Betis,1,1,D,1,0,1,3,5,3,1.0,1.4,0.8,0.8,-2,0.19999999999999996,0.5999999999999999
2021-05-02,Villarreal,Getafe,1,0,H,0,0,0,6,5,3,2.2,1.4,0.8,1.2,1,1.4000000000000001,0.19999999999999996
2021-05-02,Granada,Cadiz,0,1,A,0,0,2,9,8,0,1.8,1.6,0.8,1.0,1,1.0,0.6000000000000001
2021-05-02,Valencia,Barcelona,2,3,A,1,1,2,3,9,1,1.4,2.0,2.0,1.4,-6,-0.6000000000000001,0.6000000000000001
2021-05-03,Sevilla,Ath Bilbao,0,1,A,0,0,2,15,7,2,2.0,1.0,1.0,0.8,8,1.0,0.19999999999999996
2021-05-07,Sociedad,Elche,2,0,H,0,0,0,7,4,1,1.2,1.2,0.6,1.4,3,0.6,-0.19999999999999996
2021-05-08,Alaves,Levante,2,2,D,1,1,1,8,3,3,0.8,1.0,0.4,1.8,5,0.4,-0.8
2021-05-08,Barcelona,Ath Madrid,0,0,D,0,0,1,9,10,2,2.4,1.8,2.0,0.6,-1,0.3999999999999999,1.2000000000000002
2021-05-08,Cadiz,Huesca,2,1,H,1,1,0,8,6,1,0.6,0.8,0.8,1.2,2,-0.20000000000000007,-0.3999999999999999
2021-05-08,Ath Bilbao,Osasuna,2,2,D,1,1,1,9,9,2,1.0,0.6,1.6,1.2,0,-0.6000000000000001,-0.6
2021-05-09,Villarreal,Celta,2,4,A,1,1,2,6,7,2,1.8,1.4,1.6,1.4,-1,0.19999999999999996,0.0
2021-05-09,Real Madrid,Sevilla,2,2,D,1,1,1,11,12,4,1.4,0.2,1.8,1.2,-1,-0.40000000000000013,-1.0
2021-05-09,Getafe,Eibar,0,1,A,0,0,2,4,3,2,0.8,1.4,0.8,2.2,1,0.0,-0.8000000000000003
2021-05-09,Valencia,Valladolid,3,0,H,0,1,0,3,4,3,1.6,2.2,1.2,1.4,-1,0.40000000000000013,0.8000000000000003
2021-05-10,Betis,Granada,2,1,H,1,1,0,5,9,0,0.8,0.8,1.8,1.2,-4,-1.0,-0.3999999999999999
2021-05-11,Osasuna,Cadiz,3,2,H,1,1,0,7,8,1,1.6,1.4,0.8,1.0,-1,0.8,0.3999999999999999
2021-05-11,Elche,Alaves,0,2,A,0,0,2,4,8,1,0.4,1.2,1.2,1.4,-4,-0.7999999999999999,-0.19999999999999996
2021-05-11,Levante,Barcelona,3,3,D,1,1,1,1,10,1,0.6,2.2,2.2,1.4,-9,-1.6,0.8000000000000003
2021-05-12,Ath Madrid,Sociedad,2,1,H,1,1,0,10,9,3,1.8,0.4,1.2,0.8,1,0.6000000000000001,-0.4
2021-05-12,Huesca,Ath Bilbao,1,0,H,0,0,0,3,9,0,0.4,1.4,1.4,1.0,-6,-0.9999999999999999,0.3999999999999999
2021-05-12,Sevilla,Valencia,1,0,H,0,0,0,10,5,2,1.4,1.0,1.8,1.8,5,-0.40000000000000013,-0.8
2021-05-12,Celta,Getafe,1,0,H,0,0,0,10,4,0,1.8,1.0,0.8,1.4,6,1.0,-0.3999999999999999
2021-05-13,Valladolid,Villarreal,0,2,A,0,0,2,4,6,1,1.0,1.6,2.0,1.8,-2,-1.0,-0.19999999999999996
2021-05-13,Eibar,Betis,1,1,D,1,0,1,6,7,2,1.0,2.0,1.0,0.8,-1,0.0,1.2
2021-05-13,Granada,Real Madrid,1,4,A,1,1,2,6,9,0,1.6,1.4,1.4,0.4,-3,0.20000000000000018,0.9999999999999999
2021-05-16,Getafe,Levante,2,1,H,1,1,0,3,2,1,0.8,1.6,1.0,1.8,1,-0.19999999999999996,-0.19999999999999996
2021-05-16,Villarreal,Sevilla,4,0,H,0,1,0,6,10,2,1.4,1.6,1.2,0.8,-4,0.19999999999999996,0.8
2021-05-16,Valencia,Eibar,4,1,H,1,1,0,4,7,1,1.4,1.6,1.2,1.2,-3,0.19999999999999996,0.40000000000000013
2021-05-16,Sociedad,Valladolid,4,1,H,1,1,0,9,3,1,1.2,0.8,0.8,1.8,6,0.3999999999999999,-1.0
2021-05-16,Cadiz,Elche,1,3,A,1,1,2,7,4,0,1.2,1.6,0.4,1.2,3,0.7999999999999999,0.40000000000000013
2021-05-16,Ath Madrid,Osasuna,2,1,H,1,1,0,10,7,5,1.2,0.6,1.8,1.8,3,-0.6000000000000001,-1.2000000000000002
2021-05-16,Barcelona,Celta,1,2,A,1,1,2,8,12,3,1.8,1.6,2.0,1.0,-4,-0.19999999999999996,0.6000000000000001
2021-05-16,Ath Bilbao,Real Madrid,0,1,A,0,0,2,8,11,0,1.4,1.2,2.2,0.6,-3,-0.8000000000000003,0.6
2021-05-16,Alaves,Granada,4,2,H,1,1,0,8,3,1,1.4,1.4,1.0,2.0,5,0.3999999999999999,-0.6000000000000001
2021-05-16,Betis,Huesca,1,0,H,0,0,0,7,6,2,0.8,0.6,0.6,1.2,1,0.20000000000000007,-0.6
2021-05-21,Levante,Cadiz,2,2,D,1,1,1,2,7,0,1.2,2.0,1.4,1.6,-5,-0.19999999999999996,0.3999999999999999
2021-05-22,Celta,Betis,2,3,A,1,1,2,15,9,0,2.2,0.8,1.0,0.6,6,1.2000000000000002,0.20000000000000007
2021-05-22,Eibar,Barcelona,0,1,A,0,0,2,7,5,0,1.2,1.2,1.6,1.8,2,-0.40000000000000013,-0.6000000000000001
2021-05-22,Elche,Ath Bilbao,2,0,H,0,0,0,6,5,0,0.8,1.2,1.0,1.2,1,-0.19999999999999996,0.0
2021-05-22,Huesca,Valencia,0,0,D,0,0,1,6,7,0,0.6,1.0,2.0,1.2,-1,-1.4,-0.19999999999999996
2021-05-22,Osasuna,Sociedad,0,1,A,0,0,2,4,9,0,1.4,2.0,1.6,0.8,-5,-0.20000000000000018,1.2
2021-05-22,Real Madrid,Villarreal,2,1,H,1,1,0,11,9,2,1.8,0.6,2.0,1.2,2,-0.19999999999999996,-0.6
2021-05-22,Valladolid,Ath Madrid,1,2,A,1,1,2,2,10,0,0.8,2.4,1.2,0.8,-8,-0.3999999999999999,1.5999999999999999
2021-05-23,Sevilla,Alaves,1,0,H,0,0,0,7,8,3,1.0,1.6,1.8,1.6,-1,-0.8,0.0
2021-05-23,Granada,Getafe,0,0,D,0,0,1,3,6,4,1.2,2.4,0.8,0.8,-3,0.3999999999999999,1.5999999999999999
2021-08-13,Valencia,Getafe,1,0,H,0,0,0,7,4,0,1.8,1.0,0.4,0.8,3,1.4,0.19999999999999996
2021-08-14,Cadiz,Levante,1,1,D,1,0,1,7,3,0,1.6,1.8,1.6,2.2,4,0.0,-0.40000000000000013
2021-08-14,Mallorca,Betis,1,1,D,1,0,1,4,11,0,1.0,1.8,1.6,1.0,-7,-0.6000000000000001,0.8
2021-08-14,Alaves,Real Madrid,1,4,A,1,1,2,7,13,1,1.6,1.6,2.2,0.8,-6,-0.6000000000000001,0.8
2021-08-14,Osasuna,Espanol,0,0,D,0,0,1,4,1,2,1.2,1.8,0.0,1.0,3,1.2,0.8
2021-08-15,Celta,Ath Madrid,1,2,A,1,1,2,12,13,0,2.2,1.2,1.4,0.6,-1,0.8000000000000003,0.6
2021-08-15,Barcelona,Sociedad,4,2,H,1,1,0,8,9,4,1.6,1.4,1.6,0.8,-1,0.0,0.5999999999999999
2021-08-15,Sevilla,Vallecano,3,0,H,0,1,0,7,4,3,0.8,1.4,1.0,2.6,3,-0.19999999999999996,-1.2000000000000002
2021-08-16,Villarreal,Granada,0,0,D,0,0,1,9,1,3,2.0,1.2,0.8,2.2,8,1.2,-1.0000000000000002
2021-08-16,Elche,Ath Bilbao,0,0,D,0,0,1,6,4,1,1.0,1.2,0.6,1.2,2,0.4,0.0
2021-08-20,Betis,Cadiz,1,1,D,1,0,1,11,5,2,1.6,1.0,1.6,2.0,6,0.0,-1.0
2021-08-21,Ath Bilbao,Barcelona,1,1,D,1,0,1,2,8,1,0.4,1.2,1.8,1.4,-6,-1.4,-0.19999999999999996
2021-08-21,Granada,Valencia,1,1,D,1,0,1,2,10,1,0.8,2.0,1.6,0.4,-8,-0.8,1.6
2021-08-21,Alaves,Mallorca,0,1,A,0,0,2,7,5,1,1.8,1.8,1.2,1.4,2,0.6000000000000001,0.40000000000000013
2021-08-21,Espanol,Villarreal,0,0,D,0,0,1,2,7,2,0.0,0.8,1.8,1.2,-5,-1.8,-0.3999999999999999
2021-08-22,Sociedad,Vallecano,1,0,H,0,0,0,9,4,1,2.0,1.4,1.0,2.2,5,1.0,-0.8000000000000003
2021-08-22,Ath Madrid,Elche,1,0,H,0,0,0,13,7,2,1.6,0.8,1.0,1.0,6,0.6000000000000001,-0.19999999999999996
2021-08-22,Levante,Real Madrid,3,3,D,1,1,1,4,13,2,1.8,2.0,2.6,1.0,-9,-0.8,1.0
